time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.3200000000000007,0.07446905027,-0.118329017077,11.9865456377,6.2545674721,6.24844618016,0.0,0.243330332893,-0.245669159575,3.15068609473,-0.0260424198088,0.0122915314645,0.0,440.072036651191,441.2696455528992,440.6852849819518,442.60169603023627
1.3800000000000008,0.0898269592012,-0.133704029183,12.1798468021,6.25279602852,6.24936236812,0.0,0.268494684057,-0.266999475373,3.2922818764,-0.0375989680009,0.0206446609657,0.0,459.18895279054647,459.85102090136513,459.8140230362863,458.89731850442354
1.4400000000000008,0.106589232166,-0.150324212061,12.3791686292,6.25066365319,6.25017098413,0.0,0.290135675939,-0.287212296933,3.35159905059,-0.031710653914,-0.00742356410175,0.0,435.90015700009695,433.54810247919943,434.2065899237234,434.6997201602848
1.5000000000000009,0.124664821637,-0.168222636314,12.5828121619,6.24888226376,6.25019030593,0.0,0.312392040939,-0.309577722301,3.43625532882,-0.02592753332,0.0125046175091,0.0,442.3454902002037,443.983594111032,442.6948238631675,443.17016283636235
1.560000000000001,0.14402725741,-0.187451831052,12.7902007039,6.24737408486,6.25051950808,0.0,0.332960477066,-0.331534953493,3.47656593038,-0.0235992590104,-0.0147317831251,0.0,429.95662783517827,427.6427416344964,429.9162963432024,430.11340607787884
1.620000000000001,0.164513171228,-0.207906359004,12.9966698513,6.24568285448,6.24987319024,0.0,0.349966699887,-0.350409133427,3.40594164869,-0.0394566589555,-0.00384085813426,0.0,391.60464220317346,392.6165673223897,392.54937801919345,391.0746267275921
1.680000000000001,0.186084149342,-0.229587000379,13.2005964033,6.24308655995,6.24929637981,0.0,0.36909659369,-0.372491530709,3.39163733919,-0.0522662035449,-0.0248298287906,0.0,411.8632740720551,410.00270013336825,411.83160657853915,410.6957110210722
1.740000000000001,0.209077891076,-0.252950450709,13.4113046978,6.24032212968,6.2478354178,0.0,0.397515537331,-0.406619933283,3.63120921392,-0.035919386801,-0.023405461244,0.0,489.78536578156576,489.8912702913494,489.2157532854238,490.43033984582314
1.8000000000000012,0.23356466062,-0.278125755637,13.6294327671,6.23811661544,6.24633481625,0.0,0.418835533804,-0.432749735602,3.63967719433,-0.0384916691499,-0.0284290064165,0.0,419.94626523612004,419.5101146098526,421.22373199604016,421.0005066261316
1.8600000000000012,0.259350956531,-0.304900383213,13.8478714111,6.23562092706,6.24434465575,0.0,0.440865161411,-0.459948234978,3.6415787805,-0.0486609395127,-0.0449116502212,0.0,418.8116904414725,417.3749564904314,419.037530577373,418.1514538317552
1.9200000000000013,0.286452249431,-0.333297852804,14.0652821461,6.23338918228,6.24173742924,0.0,0.462730914015,-0.486846455377,3.60553038613,-0.0207582544246,-0.040687561776,0.0,404.6052900959778,404.9841757709848,405.0250558086913,407.5259991538538
1.9800000000000013,0.314970455048,-0.363417191148,14.2820224625,6.23182266447,6.23890482842,0.0,0.488102714732,-0.517254029486,3.619075493,-0.0398425308561,-0.06529549236,0.0,422.75717097574926,420.6296799098159,423.3459160160751,421.7002635673316
2.0400000000000014,0.345158774618,-0.395499746079,14.5016188076,6.22936871814,6.23446345768,0.0,0.518563490007,-0.552392226185,3.70049268182,-0.0431000954014,-0.10384755777,0.0,446.869944189738,443.71106843711897,443.2658862944774,442.9972048118596
2.1000000000000014,0.377137166776,-0.429593369054,14.7233790568,6.22694737278,6.22834078237,0.0,0.547913554893,-0.584278734387,3.6914859122,-0.0353668413679,-0.0986652887262,0.0,415.3600456244823,415.80447931190804,414.9833309950508,415.6606613434795
2.1600000000000015,0.410890914303,-0.465549296198,14.9429671188,6.22448479737,6.2224983541,0.0,0.577678782758,-0.614440754601,3.62826429577,-0.0559069016049,-0.0949102946289,0.0,396.1467333117825,396.48251132851925,398.2651713721934,396.3806518574629
2.2200000000000015,0.44682295373,-0.503646577379,15.1636198717,6.22128881347,6.21697281543,0.0,0.620603333234,-0.655782331456,3.7264265935,-0.0484505962395,-0.0869837776721,0.0,449.2441143906736,449.879340486847,450.0126111346555,450.6139567223505
2.2800000000000016,0.485501762963,-0.544344045566,15.3910304596,6.21832137355,6.2114673185,0.0,0.669223659311,-0.701084646875,3.85341336788,-0.051550149425,-0.103600046161,0.0,460.68108083496236,459.3583212554565,459.4332830646467,459.18601068664987
2.3400000000000016,0.527332223516,-0.587924657192,15.6275857883,6.21568146038,6.205058926,0.0,0.725790897259,-0.751882645051,4.03103578776,-0.0320636644632,-0.114139108247,0.0,476.1582417791743,475.34199935069,475.35230887113653,476.84227518384677
2.4000000000000017,0.572281581275,-0.634247819213,15.8694572426,6.21385495936,6.19846464551,0.0,0.773101674494,-0.792386793889,4.03125023455,-0.0273810161461,-0.102560003987,0.0,420.80878042939236,421.7985364450995,422.3656186148023,422.76895732964886
2.4600000000000017,0.620490884149,-0.683281652883,16.1148916778,6.21233294065,6.19194940273,0.0,0.834490475349,-0.842210052781,4.14935779081,-0.0216163372553,-0.124722013151,0.0,460.66955684658495,458.9033523456325,459.49031515382524,459.94703266860336
2.520000000000002,0.672629592959,-0.735415065825,16.3685042434,6.21130622717,6.18422788553,0.0,0.904240623779,-0.895654750356,4.3036777574,-0.00935609110599,-0.138117806792,0.0,471.1429631560113,470.09174937271723,472.5497354835682,473.4940360113874
2.580000000000002,0.72923112267,-0.790849737687,16.6323801838,6.21047791127,6.17640439963,0.0,0.983316941565,-0.952190947749,4.49129659534,-0.0246533685908,-0.118244233614,0.0,481.87661772061176,483.36233837262364,484.1525081802579,483.0002119105777
2.640000000000002,0.79047666897,-0.849513609892,16.9049382648,6.20872083407,6.16914781745,0.0,1.05887858475,-1.00340314774,4.59340319568,-0.0406878184815,-0.126969304605,0.0,459.67337438167476,458.9686116426369,459.9175283705688,458.64538540601745
2.700000000000002,0.856149108274,-0.91112389886,17.1813802719,6.20641736696,6.16125547313,0.0,1.13088272734,-1.05047824128,4.6210459715,-0.0341545121965,-0.142739737138,0.0,438.27635260145314,436.94706130990835,436.23525008665985,436.7797714112349
2.760000000000002,0.926342359446,-0.975633160538,17.4598799684,6.20421891775,6.15239108368,0.0,1.20966674716,-1.10001084713,4.66190884299,-0.0421441356167,-0.160293312686,0.0,442.3134512011539,440.84432249937777,442.651710263133,441.9930159183692
2.820000000000002,1.0016280376,-1.0432740452,17.7422647775,6.20151668305,6.14252837215,0.0,1.30076372544,-1.1549090726,4.75029450608,-0.051560414214,-0.174132227085,0.0,459.1674388056199,458.04303905856784,457.2370829418346,456.48507074293116
2.880000000000002,1.08281054255,-1.11439631239,18.0315056563,6.19837400572,6.132098043,0.0,1.40633754853,-1.21610664865,4.89015318117,-0.0540646843497,-0.17325920069,0.0,474.32197978019315,474.3620594092882,475.19887177564794,475.00525348657766
2.940000000000002,1.16991497821,-1.18890536083,18.3249664203,6.19483944959,6.12178326398,0.0,1.49802276039,-1.26781037563,4.89157674675,-0.0709770399117,-0.169351553925,0.0,432.9450727904478,433.2445496413523,434.2059710814403,432.78195896544264
3.000000000000002,1.26327271443,-1.26689059848,18.621934236,6.19092859016,6.11129427073,0.0,1.61485704577,-1.33205662033,5.0064704215,-0.0555716402483,-0.188917622374,0.0,470.77414783631315,469.2295254956832,468.94896359191483,470.141283842766
3.0600000000000023,1.36291021714,-1.34830486165,18.9203396055,6.18777217196,6.09978516723,0.0,1.70729588155,-1.38201624565,4.94034616755,-0.0472559943261,-0.198351340858,0.0,413.759011070029,412.88845430712684,412.55547649789327,413.28713748631844
3.1200000000000023,1.46989755003,-1.43359123004,19.2233465177,6.1843364147,6.08759684535,0.0,1.86015076872,-1.46107515698,5.15838107042,-0.107332723129,-0.215005772753,0.0,503.5569796711527,502.31505368893477,503.5865048303901,499.21831929658424
3.1800000000000024,1.58516540337,-1.52312722951,19.5334697032,6.17771789808,6.07485741104,0.0,1.98319495039,-1.52400044288,5.17844995233,-0.117039847044,-0.207445561228,0.0,444.67181491664684,445.2463763025215,446.0499027021964,445.24552843230936
3.2400000000000024,1.70788846675,-1.61648021949,19.8440069003,6.17080568447,6.06217027923,0.0,2.1086005369,-1.58832952809,5.1722804051,-0.111766048622,-0.220974520629,0.0,437.65221509632005,436.47931153870644,438.91416487437976,439.33967388503163
3.3000000000000025,1.83865181294,-1.7139569021,20.1554022751,6.16406730126,6.04975738327,0.0,2.25124101939,-1.6614454949,5.20678633246,-0.113408552902,-0.187868456181,0.0,450.63760297765754,453.26371342985254,453.0723235313436,452.92928525792234
3.3600000000000025,1.97797115403,-1.81583041674,20.4678674186,6.15738778552,6.03859712978,0.0,2.3936262024,-1.73487796563,5.2081170577,-0.107457388753,-0.182519754103,0.0,442.90928488270276,443.3153478610013,443.43120469830035,443.9088806244574
3.4200000000000026,2.12575976722,-1.92209036859,20.7793043967,6.15139960332,6.02826540808,0.0,2.53347094274,-1.80760189211,5.17270557803,-0.0877435715463,-0.156999003008,0.0,431.75785552495364,433.8761081296058,431.36137639323204,433.01414384594295
3.4800000000000026,2.28374442679,-2.03363765108,21.0947702179,6.14595897507,6.01884339969,0.0,2.7333917284,-1.91106548349,5.3412670033,-0.0973009463546,-0.157102413826,0.0,497.86842643211725,497.84040264065106,497.5867324255556,496.8804795582866
3.5400000000000027,2.45220762467,-2.15064352939,21.4140090302,6.13996152795,6.00949857969,0.0,2.88273302918,-1.9895855574,5.29961649579,-0.10587908777,-0.153168536207,0.0,434.89717414394624,435.203096004381,434.55743273735567,433.8286903588672
3.6000000000000028,2.63089010796,-2.27302765536,21.7346000466,6.13332159201,6.00113749307,0.0,3.07393044184,-2.09039749239,5.38556239398,-0.122542622073,-0.120588293417,0.0,476.11582306511775,478.58508382148403,476.9173686819057,475.6325415586754
3.660000000000003,2.82146355712,-2.40173356938,22.0611833063,6.12652724048,5.99381232253,0.0,3.27891135751,-2.20036366511,5.49917124247,-0.0991908974641,-0.125260795552,0.0,487.90001094534415,487.5389189641104,486.8712443467566,488.60509548523856
3.720000000000003,3.0250883854,-2.53749300842,22.3965245115,6.12133866131,5.98618836259,0.0,3.50893787043,-2.3253336041,5.67704707378,-0.0687720517028,-0.130941418098,0.0,510.8012195405269,510.38342282017913,507.5623413213817,509.7356139442236
3.780000000000003,3.24035959438,-2.67964166117,22.735025762,6.11728002432,5.97865707917,0.0,3.66727454195,-2.41327308586,5.6060476425,-0.0654792231324,-0.116443008661,0.0,434.342016392959,435.54171470885365,434.8001641674359,435.07247266991163
3.840000000000003,3.46553465038,-2.82729181451,23.0701708407,6.113344709,5.97197397501,0.0,3.83895732591,-2.5086949726,5.56499012506,-0.0658081136543,-0.102823218422,0.0,445.01915088064675,446.1218093043349,445.89647807153847,445.8664384246306
3.900000000000003,3.70153817551,-2.98096542594,23.404141397,6.10966080393,5.96556638653,0.0,4.02811729609,-2.61402451411,5.5666201569,-0.0537869118534,-0.116221185717,0.0,461.8775804758966,460.8097881019033,459.89982486113763,460.8486213124899
3.960000000000003,3.94787258574,-3.14044066932,23.7348318998,6.10640124102,5.95848182584,0.0,4.18347816511,-2.70210058553,5.4563324096,-0.0554262890173,-0.122066657862,0.0,424.439523136457,423.9241236540658,425.0240575692031,424.88137953915555
4.020000000000002,4.20589999146,-3.30644811058,24.0655263309,6.1030195606,5.95078827711,0.0,4.41768730034,-2.83162282752,5.56526962981,-0.058299468464,-0.144856091552,0.0,498.11783363987166,496.434607539698,495.907028177787,495.69408363774795
4.080000000000001,4.47783370675,-3.48014909123,24.4018563251,6.09922307479,5.94195168014,0.0,4.64714463868,-2.95857361652,5.64424537754,-0.0757606520172,-0.152612772383,0.0,490.771388707586,490.1770282694506,491.4232711518261,490.12433767898904
